name	mIDH_vs_wtIDH_diff	mIDH_vs_wtIDH_p.val
EIF2B4	0.101804492004426	0.575490302115014
EIF2B5	0.0825555135960627	0.672298117245882
EIF2D	-0.0382339301217485	0.902946853234554
EIF2S1	-0.0382545069103557	0.798698935603701
EIF2S2	0.149158850333642	0.344794101357069
EIF2S3	0.00819457616065478	0.948084224782545
EIF3A	-0.0908310661204368	0.534632116385682
EIF3B	0.0868162284455707	0.566588533739041
EIF3C	-0.156810271234882	0.251065878723069
EIF3D	0.173418044606461	0.274724167883162
EIF3E	-0.211550216337031	0.116333041827833
EIF3F	0.0319186007309362	0.826934389712209
EIF3G	-0.015227068981357	0.927908802821465
EIF3H	0.178034046417327	0.247535774459577
EIF3I	-0.00055532276673631	0.996964778612359
EIF3J	0.0809929713903053	0.606865359563005
EIF3K	0.11900910134408	0.570775086038009
EIF3L	-0.120714976066605	0.430698963174477
EIF3M	-0.210855979772774	0.372459208536212
EIF4A1	-0.27220310233314	0.201902927116545
EIF4A2	0.109920853260704	0.527734914975266
EIF4A3	0.253072994617593	0.0888712954607627
EIF4B	0.0703886261199145	0.689180708149547
EIF4E	0.151844949303864	0.454041675946057
EIF4E3	0.324221734977872	0.327551778711913
EIF4EBP1	0.00872859494667466	0.988894036923235
EIF4EBP2	-0.262279936938921	0.37882812696543
EIF4ENIF1	-0.0280112456467023	0.909579788830474
EIF4G1	-0.122613752804991	0.42046926213908
EIF4G2	-0.151642677170525	0.453357919405169
EIF4G3	0.0356281427667575	0.854661557934327
EIF4H	0.0269373363847336	0.873130535423146
EIF5	0.434302353793186	0.0265447548132724
EIF5A	0.180691022154143	0.213291979719091
EIF5B	-0.00752801603407605	0.961011859058382
EIF6	-0.0184137452254731	0.868017751127292
ELAC2	-0.121926619446619	0.50037888950218
ELANE	-1.25799316478051	0.0408495217230678
ELAVL1	0.405205257700484	0.0265309930372776
ELF1	0.417204200140951	0.0868346362347842
ELMO1	0.205675664802595	0.156146246321681
ELMO2	0.185606064094181	0.447800698178521
ELMOD2	-0.0635351053397351	0.666189623424621
ELMSAN1	-0.197731331461355	0.419448117709941
ELOVL1	0.275705470541816	0.171418909429149
ELP3	-0.081261499454552	0.758342451744655
ELP4	0.126437835849657	0.622259988347228
EMB	0.658791566647135	0.352374170951855
EMC1	-0.196650581213284	0.191705336737121
EMC10	-0.382281661207792	0.173729354920742
EMC2	-0.101283674548547	0.50112657203971
EMC3	-0.261553194267623	0.113499347288804
EMC4	-0.219161049495579	0.624133064128242
EMC7	-0.338455742962484	0.136204460687
EMC8	-0.101960114426525	0.55629018613583
EMD	0.0128712702159852	0.918768456124291
EMG1	0.0452681989599313	0.83148277146575
EMILIN2	0.275634977975216	0.476748313470696
EML2	0.1526176477715	0.469319223330198
EML3	0.17213318182451	0.308747457936207
EML4	-0.0708088224663967	0.703439259060481
EMSY	1.88031449824537	0.0676826136648674
ENDOD1	0.0422806504879993	0.907962441880612
ENGASE	-0.386073733133038	0.083174934452488
ENO1	0.374836035691374	0.11044979590182
ENO2	1.3997161189879	0.000292892158086407
ENO3	-0.273943247982515	0.713738132079302
ENOPH1	0.288859452018315	0.134048263859563
ENPP4	-0.17774786466153	0.547687410527935
ENSA	0.3027038185249	0.167828211137206
ENTPD1	-0.173847344096799	0.723081421432116
ENY2	0.02385435524182	0.863768662597455
EOGT	-0.286463275638244	0.604305408349408
EP300	0.268274928696584	0.13558535303255
EP400	0.00416690981504431	0.977014549471771
EPB41	0.358760915077355	0.30076534383436
EPB41L2	0.225881958878851	0.503875474235631
EPB41L3	0.613097521298315	0.104679959955051
EPB42	0.0411236837238285	0.948220943143348
EPC1	0.0810835960677174	0.678958362406368
EPDR1	0.30748054617348	0.246390849417436
EPG5	-0.241951156327517	0.329738436984966
EPHX1	-0.765610620501576	0.00738853640137815
EPM2AIP1	0.948009766515337	0.0034076253603767
EPN1	0.166169423700534	0.376026630205797
EPRS	0.124126021701084	0.455217535743792
EPS15	0.218070255525358	0.186735632452383
EPS15L1	-0.0665235777576676	0.698756821310272
EPX	-3.01730388482815	0.000136323343625032
ERAL1	-0.0363948613231173	0.8886448199168
ERAP1	-0.0399527253086376	0.843652935530026
ERAP2	-0.0217727815868045	0.962665963094963
ERBB2IP	0.0374932615829096	0.862732373952929
ERC1	-0.0172183226573352	0.951478746758924
ERCC1	0.277141750735868	0.146435363872162
ERCC2	-0.0772960653904846	0.72217435604168
ERCC3	-0.189804818796929	0.397366280037111
ERCC4	0.208875688040575	0.222785131829683
ERCC5	0.0956001969913771	0.793684090431212
ERG	0.369785342340819	0.3526647793362
ERGIC1	0.194746169137758	0.409000227305488
ERGIC2	-0.0626590681152237	0.799829170260017
ERGIC3	-0.0477427918385196	0.833552858612174
ERH	0.273827923952265	0.149259630154496
ERI3	-0.0334728285789225	0.856290893295783
ERLEC1	-0.0022339356919403	0.991930857650982
ERLIN1	-0.266644128400547	0.24812312987624
ERLIN2	0.0691410935453547	0.750680472105091
ERMP1	0.852951978196298	0.000988605552091791
ERO1L	-0.205971513375456	0.27083674882312
ERO1LB	0.237044613520556	0.423035140784168
ERP29	-0.295854353574612	0.115156962703585
ERP44	-0.110095035253821	0.466447747115148
ESD	0.482487744453831	0.0212064123268119
ESF1	-0.309259675550518	0.15888514597127
ESYT1	-0.0783957024661106	0.635013263823318
ESYT2	0.126317570545048	0.450733902591274
ETF1	-0.156889910979395	0.225708752658771
ETFA	0.223838052386359	0.0802438153814304
ETFB	0.297845646989561	0.0736615250952182
ETFDH	-0.298960819833798	0.0681317858162019
ETHE1	-0.142498557416406	0.43273019356887
ETV6	0.130475792015606	0.587668520148224
EVI2B	-0.275796356084776	0.270941879668685
EVL	0.221774694754828	0.436551897189468
EWSR1	0.253416422222593	0.182578083715654
EXD2	0.104102993966162	0.734131741425637
EXOC1	-0.0972234688051898	0.671161315662767
EXOC2	-0.137247571063433	0.339796350780925
EXOC3	0.238110635691736	0.181794548043353
EXOC4	0.297314117595697	0.126512622866387
EXOC5	0.0807707761432219	0.556278403143795
EXOC6	-0.19400635124483	0.150838173517124
EXOC7	0.167056582818557	0.2754628322863
EXOC8	0.161363101077086	0.532373988544459
EXOG	-0.155531139788479	0.434703026063399
EXOSC1	-0.0751105663969724	0.802829838483832
EXOSC10	-0.0292136594741237	0.837164961746003
EXOSC2	-0.1563455609685	0.353129880696924
EXOSC3	-0.0236602813100895	0.861278241571435
EXOSC4	0.120871579757527	0.394175223334263
EXOSC5	-0.0237779808302001	0.892005010078166
EXOSC6	0.175569575751396	0.290947363167297
EXOSC7	0.0785142472441471	0.563419586291422
EXOSC8	-0.0084290837465808	0.964089213602093
EXOSC9	0.223135409627371	0.173948759347736
EZH2	-0.183369861487368	0.624224343620842
EZR	-0.000631931109722927	0.997751292561616
F11R	0.466683177408004	0.0791266168697014
F13A1	0.224884236641433	0.648196533453233
F2	-0.237961469075799	0.582459729715865
F5	-0.606108623764829	0.137991685368174
F8A1	0.435754966958147	0.133830840902302
F8W031	-0.290137747307838	0.0395379112457533
FABP5	-0.295213806130615	0.240387897069364
FADD	0.315448258199211	0.214587382159743
FADS1	0.342176424372163	0.321425909686857
FADS2	-0.394314414253717	0.311917460831896
FAF1	-0.0169308623197999	0.928413609275398
FAF2	0.0811790985998186	0.52740495441372
FAH	-0.176536522215823	0.422963382703741
FAHD1	0.167592254558439	0.401686786105517
FAHD2A	0.207930828172227	0.235082249123477
FAM101B	0.771201946893008	0.0614562989139992
FAM103A1	-0.175802185106868	0.573966668594425
FAM105A	-0.760306423316369	0.07797315701555
FAM107B	-0.448896789341866	0.0933096186752872
FAM114A2	0.125169350130317	0.486146319781495
FAM118A	-0.232499411467032	0.399874145465251
FAM120A	-0.0324918638872589	0.831713501326675
FAM120B	0.140411117127005	0.549487363871072
FAM129A	0.128797828333386	0.602136602774146
FAM129B	0.152825459665213	0.665652837562317
FAM134A	0.113794496688921	0.533996587461687
FAM134C	-0.0210205396428087	0.904286357957463
FAM136A	0.0260861929627048	0.921178440146077
FAM160B1	0.285325929178299	0.079643780099968
FAM162A	-0.366466566616328	0.0761862134241599
FAM169A	0.0649520809735655	0.859982263530165
FAM172A	0.246920544558101	0.128373704632928
FAM175A	0.623745114393369	0.00809728156342218
FAM175B	0.256649920266611	0.17442339444957
FAM192A	0.228949682601698	0.529938777138214
FAM195B	0.314295259101101	0.188035003986989
FAM207A	0.540093808332188	0.0737816746285121
FAM208A	-0.039817835663186	0.809933459269535
FAM20B	0.0899292419994957	0.64805187890584
FAM210A	0.165969325454007	0.529004239432417
FAM21A	0.18991318021698	0.302094418812564
FAM21C	-0.00981772506701617	0.973573039876436
FAM32A	0.434392926171739	0.101994215476735
FAM3A	0.221316887593016	0.398885445774603
FAM3C	-0.043793726019608	0.805196518721213
FAM45A	-0.252803526247899	0.326820433202837
FAM49A	-0.508938038591797	0.173603745515338
FAM49B	0.126235815160619	0.490225801673661
FAM50A	0.0292973977734867	0.879023503770149
FAM60A	0.397007842879219	0.0996434389325148
FAM63A	0.0898763177365218	0.711714867437671
FAM65B	0.0146796396976221	0.959392479290969
FAM76B	-0.100513482539615	0.704856972299039
FAM91A1	-0.0965899118701579	0.646628792419916
FAM96A	-0.196715674211283	0.358270710239176
FAM96B	-0.164259935145022	0.535457451293436
FAM98A	-0.168864361259075	0.508633936877526
FAM98B	0.221559331745276	0.239662306470521
FANCD2	0.371997468097142	0.390167344394948
FANCI	-0.231083500861843	0.42906326450486
FAR1	-0.301473892270501	0.232121411524166
FARS2	-0.114963229872487	0.488126284677159
FARSA	0.0925165068291882	0.655488844039135
FARSB	0.0739406759388181	0.652971470555871
FAS	-0.0591882372393506	0.818927302086327
FASN	0.148521876771653	0.422841449238308
FASTKD1	0.0152963141335398	0.951015318541531
FASTKD2	-0.30176793738589	0.136198651616542
FASTKD5	0.326526328376747	0.215886451887008
FBL	0.0799822270205901	0.681771384431884
FBLN1	-0.170591226882728	0.723375763799635
FBP1	-1.06336190947364	0.0252626083371463
FBXL20	0.283537778746634	0.174729138552463
FBXL8	0.512991028062356	0.0456929521969949
FBXO22	0.117202121541627	0.57216934888577
FBXO45	-0.0894645469947406	0.760325308708273
FBXO7	0.353667493649287	0.237186750174286
FBXW2	-0.120675260341791	0.665456489320216
FCER1G	-0.04673891914506	0.908114922390143
FCGR2A	-0.0829745036663319	0.834325030554538
FCGRT	-0.446609522883566	0.125220357363401
FCHSD1	-0.0726252724673095	0.795438767349522
FCHSD2	0.16913790378787	0.478862211389391
FCN1	-0.00331960038915824	0.99558039688911
FDFT1	-0.360515325780494	0.130036230484137
FDPS	0.14091720098552	0.385546001545301
FDX1	0.0147622869361861	0.949560713699323
FDX1L	0.00774327726304236	0.968459520895445
FDXR	0.0188628985272814	0.921538968409554
FECH	0.614180257789254	0.022617453746131
FEN1	0.606177319906937	0.00480946572128839
FERMT3	0.426851443528058	0.140275953215651
FES	0.0453292220969033	0.861163245539774
FGA	0.727458355945544	0.293796411487672
FGB	0.130780604147237	0.840700782754768
FGD3	0.087854387775895	0.644084654183427
FGFR1OP	-0.254560789425181	0.374388859418438
FGFR1OP2	0.0215486603977411	0.891135896686803
FGG	0.543069060326637	0.454180840351223
FGR	-0.187939302347232	0.659511951009372
FH	0.142807389860405	0.433382448861421
FHIT	-0.72644245103735	0.0108878993176983
FHL1	0.888862352831616	0.0598373833376339
FHL3	0.0926994236715259	0.720022838156555
FHOD1	0.348276883254144	0.270843797656301
FIBP	-0.231781750980392	0.19344232888297
FIP1L1	0.384203544524865	0.0781263590894262
FIS1	-0.0689619292590002	0.706971414768466
FKBP11	-0.0979738228286564	0.731219601711023
FKBP15	0.0940045407550798	0.63234031418521
FKBP1A	0.0598666212042254	0.81685685574415
FKBP2	-0.339007519728764	0.236899186362878
FKBP3	0.1998683694029	0.13133201116669
FKBP4	0.0654739659671115	0.787849877747116
FKBP5	0.360687333234704	0.0781871190696227
FKBP8	0.220747826101427	0.210757563323121
FLAD1	-0.194021727229764	0.279218225910374
FLI1	0.107237086980749	0.528301242715163
FLII	-0.056316666327529	0.703797167831865
FLNA	0.705275967967609	0.0205679754552589
FLNB	0.493082338220603	0.0762293205222349
FLOT1	-0.650656152087386	0.097462942238211
FLOT2	-0.59684538958432	0.0301096875807466
FLT3	0.245375695464073	0.544717735189897
FLYWCH2	0.448902304656841	0.0311425829141104
FMNL1	0.258643381693311	0.249480734364798
FMOD	-0.272341461110067	0.566521513058962
FMR1	0.372551772138518	0.126537382668256
FN1	0.101387347664939	0.867227023117735
FN3KRP	0.0239787979812185	0.933095990185402
FNBP1	0.518191616641158	0.0144524486329453
FNBP4	-0.0723143201222491	0.59954762151153
FNDC3A	0.304362156917723	0.368395368900133
FNTA	-0.0705549477823233	0.680392170804494
FOCAD	-0.0862369716237055	0.548433404634303
FOXJ3	0.120495505841262	0.642104861372185
FOXK1	0.0679224352708587	0.762396941044189
FOXK2	0.190058310658682	0.521821986650733
FOXN3	0.069155477665106	0.759812117507992
FOXP1	-0.015984515246295	0.953550403434116
FOXRED1	0.404769643008667	0.0852814249501962
FPGT	0.478280193469207	0.198660877161134
FRG1	0.123830308427468	0.411480248625857
FRMD8	0.0630346397340382	0.867509395938169
FRYL	-0.177442831793243	0.226616265656533
FRZB	0.45496442268475	0.114121546590338
FSCN1	0.670938120766031	0.114780948854364
FTH1	-0.476021639330792	0.0540489810833502
FTL	-0.681733394749575	0.0396110249516695
FTO	0.0287173482503675	0.911279912021071
FTSJ2	0.0402896347031039	0.894654114589949
FTSJ3	-0.226182361882895	0.332438188730146
FUBP1	0.27949988978688	0.0874855232540816
FUBP3	0.0545369978829804	0.758469433192141
FUCA1	-0.138260317028656	0.548037788160597
FUCA2	-0.571939704872118	0.0186087106242372
FUK	-0.322913925994605	0.0914354456614001
FUNDC2	-0.0767626187513422	0.652445569734313
FUS	0.351840945342889	0.0895769388665686
FUT8	-0.261615546774046	0.393270625066455
FXN	0.192572121958129	0.229042764710527
FXR1	0.0368339639623692	0.814598046892568
FXR2	0.246688696512738	0.206983153061279
FXYD5	-0.0337212865764798	0.89139079464293
FYB	0.30857542756744	0.2780282892689
FYCO1	-0.291627405824393	0.1998104176379
FYTTD1	0.190710084375667	0.519782838568967
G3BP1	0.10719686799586	0.537599857298168
G3BP2	0.108644732022615	0.51323067245058
G6PD	-0.128947722566398	0.567122638683
GAA	0.764776061241182	0.000834260530473334
GABARAP	0.54068805197026	0.28996293991303
GABARAPL2	0.0651523761158437	0.784190883356458
GABPA	0.218497021968318	0.146500490672747
GABPB1	0.372363328767939	0.242485387144365
GADD45GIP1	-0.527138256723788	0.0692488322838788
GAK	-0.159908634450268	0.522433469496082
GALC	-0.720958890315142	0.0158821330990765
GALE	-0.458902739083307	0.0396690777170665
GALK1	0.535590167155394	0.0273483901841196
GALK2	-0.298138811205277	0.233800884914513
GALM	0.0300110737487387	0.937080521903674
GALNS	-0.605301688186408	0.0642992743283654
GALNT1	0.0923816500820642	0.601693836863376
GALNT2	-0.000605978805886309	0.99701333507452
GALNT7	-0.133019990157347	0.562501363804999
GALT	0.193502755622571	0.583084796677448
GANAB	-0.153391424545962	0.288163257636703
GAPDH	0.301520794903489	0.126143410932976
GAPT	-0.0454713729641298	0.876068236448577
GAPVD1	-0.0694807265526869	0.678760115779912
GAR1	-0.15915216314265	0.434248165790457
GARS	-0.0735193430003385	0.612916923258005
GART	0.145977844627268	0.481665973213997
GAS7	0.111132184934181	0.744215566458203
GATAD2A	0.150889203712726	0.273905281071387
GATAD2B	0.182064852708923	0.41706776790029
GATB	-0.348259821277352	0.459720731339413
GATM	-0.0620236407923862	0.906985715096459
GBA	0.0639041585831599	0.814494637806913
GBAS	0.431082581058416	0.00479254531474052
GBE1	0.017079084345621	0.926374213765
GBF1	-0.116697780796262	0.416178009584264
GBP1	0.296782283896384	0.394718605562414
GBP2	0.874267943256246	0.0071819835983332
GBP4	0.664334856539988	0.0632728567609718
GBP5	0.04703197989814	0.886380291803645
GCA	-0.774588504089568	0.0398058468971801
GCDH	-0.447407143044408	0.0984838297339724
GCFC2	0.238116177529395	0.473579798036675
GCLC	0.220806715207239	0.356261855038327
GCLM	0.502269940349478	0.108773492323597
GCN1L1	0.00227300628294458	0.985802090651949
GDE1	-0.779703765385857	0.000591041262622815
GDI1	0.056232491974324	0.858925520005334
GDI2	-0.114605342777807	0.591794524853698
GDPGP1	-0.156446714244865	0.534480428149173
GEMIN2	-0.211988582162153	0.432776837184706
GEMIN4	-0.163598169994181	0.414744043908802
GEMIN5	0.102897307525971	0.60004610403093
GEMIN6	-0.0858160174482983	0.727980364674219
GFER	0.49976220097447	0.0717939877330777
GFM1	-0.0631217459209701	0.694486288943498
GFM2	0.417421413571901	0.0618066954206422
GFPT1	-0.101807160442753	0.625130928405365
GGA1	-0.154273218529646	0.499461253738706
GGA3	-0.168611741249588	0.340631915799935
GGCT	0.033700412264313	0.858503827138177
GGH	-0.056549886474663	0.791641068337849
GGPS1	0.16966875395747	0.502198499062441
GHDC	0.264154830479146	0.252466237693446
GHITM	0.0751221192358535	0.788991480559514
GID8	-0.472355504301831	0.015525940080973
GIGYF2	-0.15157158891942	0.496778557362237
GIMAP1	-0.0875813602022149	0.707073556013236
GIMAP1-GIMAP5	0.308308114292583	0.302451250938289
GIMAP2	-0.0364007684990924	0.890955040989779
GIMAP4	-0.0657674822518537	0.855936582755599
GIMAP8	0.0609521395913042	0.837021676369048
GINS3	0.080038663474344	0.768502710213316
GINS4	-0.2993398030146	0.381821128529217
GIT1	0.184899230195121	0.367410517339129
GIT2	0.0846271271664918	0.616820189629537
GK	0.550864249828781	0.0673851120292176
GLA	-0.644458493235707	0.0559972728103219
GLB1	-0.371329684113256	0.0584927966262183
GLE1	0.182880092003114	0.474056253092061
GLG1	0.0155320624023716	0.90513847894633
GLIPR2	0.156827856291237	0.607860442307373
GLO1	0.582808932192947	0.00318464131207406
GLOD4	0.19632310968046	0.219583480008809
GLRX	0.0484927729618718	0.878482964447461
GLRX3	0.0304558135552107	0.875128886847952
GLRX5	0.232898710408641	0.272304834562651
GLS	-0.47507611558575	0.00903764182126135
GLTSCR1	0.321080168330926	0.13188475120039
GLTSCR2	0.302489048945805	0.308386323003037
GLUD1	0.46590465550543	0.00331966174548946
GLUL	1.6599823764638	1.80419371461952e-05
GLYR1	-0.092050831382263	0.483089094638127
GM2A	-0.589726751331735	0.0668964082764246
GMDS	0.218048992784539	0.282658384593619
GMEB1	0.327137670514759	0.243904379682436
GMFG	0.0535269550624733	0.826096580090018
GMIP	-0.0158533450157137	0.944833117165514
GMPPA	-0.127713469447727	0.483624770122178
GMPPB	-0.115847152402335	0.576147585321389
GMPR2	-0.0374491369347538	0.844241104599466
GMPS	0.00110347683528289	0.993471293903588
GNA13	0.0202339397696889	0.910354673450543
GNA15	0.673810014096606	0.140145775944446
GNAI2	-0.321845664473027	0.0952488017275725
GNAI3	-0.338908066149028	0.0517311435822013
GNAQ	-0.186245150049253	0.414615939139122
GNAS	-0.082796132120972	0.642258426514887
GNB1	-0.107048120480311	0.509635124369338
GNB2L1	-0.10676146937055	0.554553693701515
GNB4	-0.186800528073469	0.359566617637046
GNE	0.454076564155454	0.0947748569413393
GNG10	0.07676255123895	0.850992266455407
GNG2	-0.777017678224961	0.0704803358163741
GNG5	-0.186425450651647	0.329475382798823
GNG7	0.22704226717785	0.635905821515498
GNL1	0.150181717095727	0.645695677611043
GNL2	-0.0777149871028193	0.686121527541658
GNL3	-0.0577025623815217	0.786994447513523
GNL3L	0.345187750499328	0.162765792899518
GNPAT	0.0280241470420357	0.876457121619093
GNPDA1	0.108913958403129	0.712916096194901
GNS	-0.26989099817613	0.251120495470166
GOLGA2	-0.0882924448345577	0.539426794337394
GOLGA3	-0.238354642382586	0.173662752626703
GOLGA4	0.137431965498511	0.603757985079679
GOLGA5	-0.00345374401261722	0.979133615504539
GOLGA8O	0.204657563206112	0.552674602021319
GOLGB1	0.017549166376849	0.904945916591233
GOLIM4	-0.0325905216033	0.858416424918618
GOLPH3	0.488990515148537	0.1078485898617
GOLPH3L	0.408763467749846	0.152712358188383
GOLT1B	0.0671667738050949	0.862193545798176
GOPC	0.0156205424288594	0.948972103585802
GORASP2	0.0841684264875653	0.523011996419479
GOSR1	-0.11727752230086	0.593109370038683
GOSR2	-0.169844784143095	0.498667769545654
GOT1	0.365709030196676	0.107438405890397
GOT2	0.246631403956915	0.133017628350593
GP1BA	0.895586642442854	0.253594733608647
GP9	1.38869948295094	0.0673739200939007
GPAA1	-0.174165328954505	0.459432379119085
GPALPP1	0.370579562490303	0.241856500095953
GPATCH1	0.0438831802954809	0.823282823870841
GPATCH11	0.0938210697543482	0.688135943425161
GPATCH8	0.0184434903445059	0.905193558917636
GPD1L	-0.110897683309236	0.549930350014685
GPD2	-0.424389753590667	0.0337121958782261
GPI	0.00137768003382277	0.995186763382236
GPKOW	0.281459612725897	0.0962019586914014
GPN1	0.103390764843557	0.589511641554298
GPR107	-0.0511670327951705	0.788332607628476
GPR180	-0.351661690143441	0.177713850124436
GPR89A	-0.0811359503607427	0.752698396877793
GPR97	-0.388446082404894	0.37196612412867
GPS1	0.245530938528912	0.108184488664137
GPS2	0.00627322022704746	0.983871867724522
GPSM1	0.501156530458921	0.456651380993881
GPX1	0.233858719479727	0.264161121328115
GPX4	0.128970008588386	0.409356125113985
GPX7	-0.399138974444071	0.149110261061353
GRAMD1A	-0.219826641787968	0.397609736826158
GRAMD4	-0.171256165985213	0.475505446200574
GRAP2	0.0279637345737243	0.948039071510866
GRB2	0.29954223548615	0.116223094870063
GRHPR	0.259139972493266	0.165798943529766
GRIPAP1	0.055733375650842	0.736031103891847
GRK6	-0.150999387910836	0.383580690942744
GRN	-0.571211287947133	0.0808313477718502
GRPEL1	-0.139019769987684	0.428401414622956
GRSF1	0.115289722732296	0.547319407401607
GRWD1	0.121268657026484	0.572155529458645
GSDMD	0.085798638198554	0.719799101053953
GSE1	0.577754764108828	0.0231150815366641
GSK3B	0.385843874669519	0.125697926758532
GSKIP	0.0729649002470403	0.832867167198663
GSN	-0.504257232991687	0.131707216640033
GSPT1	-0.0554823393230599	0.808498901345313
GSPT2	0.178667704343443	0.61160746109793
GSR	0.197454474600882	0.222982652398168
GSS	0.236997094277179	0.178592869333679
GSTK1	-0.273663444779398	0.282841389800241
GSTM1	-0.500784622196246	0.280161440716497
GSTM2	0.0196899689174685	0.962855816795618
GSTO1	-0.0209000409898401	0.925250984079939
GSTP1	-0.00617779231598803	0.982065489664629
GSTZ1	-0.174475807750742	0.653377153101297
GTF2A1	-0.120227933337524	0.52619396550126
GTF2A2	0.0560002520702909	0.889094429222539
GTF2B	0.252390539529536	0.0943870778282049
GTF2E1	0.237201980846372	0.424176952558781
GTF2E2	0.351239615938901	0.107798528725021
GTF2F1	0.0168125164194954	0.929894382283837
GTF2F2	0.138550468259467	0.379541926417494
GTF2H1	-0.657813595352739	0.0694962326351715
GTF2H2	-0.171383513446237	0.41036882904156
GTF2H3	-0.0102464045472104	0.968648502403723
GTF2H4	0.0369374970727492	0.873778105076361
GTF2I	0.176324154002462	0.313093847422561
GTF3C1	0.00728886981540455	0.958469753215187
GTF3C2	0.287847074822842	0.228628210510763
GTF3C3	0.24111264112382	0.183622554333441
GTF3C4	-0.164141103366344	0.382553163475995
GTF3C5	0.0131546797778768	0.92350108944931
GTPBP1	-0.00113678254549399	0.994445051480325
GTPBP10	-0.219721927826555	0.280625936820055
GTPBP3	-0.284502499828886	0.219432714615241
GTPBP4	-0.196117495872432	0.233791191249208
GTPBP6	0.322332820781252	0.141700296403363
GUCY1A3	0.817223946882599	0.0229862045068904
GUCY1B3	0.78563384401458	0.0766526888225556
GUF1	-0.238829101895323	0.362476160734561
GUK1	0.399242069251098	0.0401204392894789
GUSB	-0.323696175757224	0.181625852817218
GXYLT1	0.210985321408536	0.359136560687804
GYG1	-0.183598451543439	0.412819935041043
GYPC	0.158626023453312	0.725712210080534
GYS1	-0.181696190349339	0.355031527242167
GZMA	0.253139964417812	0.58511944061352
GZMH	0.380669392579009	0.489827664216731
GZMK	-0.0801517410628421	0.864277252245366
GZMM	0.121490034467271	0.792285575213864
H0YIV9	0.0638006442366432	0.79134557310351
H1F0	0.644134952857019	0.264263211314326
H1FX	0.332677657405274	0.136390566624483
H2AFX	0.662784489755097	0.0210571263316436
H2AFY	0.376386266050382	0.0736551156819124
H2AFY2	-0.15665502882171	0.538727012128269
H2AFZ	-0.00723300103635083	0.969253659864426
H3BN98	0.0195920877011027	0.896682193512249
H6PD	-0.320282124666956	0.169872849477951
H7C417	-0.272908491627152	0.399677420086746
HAAO	0.433533844007101	0.229086348210243
HACD2	-0.114459785151354	0.792945038939015
HACD3	0.360476838107203	0.0992817305729544
HACD4	0.0304057219173295	0.937832775202659
HACL1	0.486852337726393	0.15573355301221
HADH	0.102146222332603	0.500167287770174
HADHA	-0.137773294880457	0.374685450599476
HADHB	-0.0104669762389271	0.953570327085411
HAGH	0.251945554197214	0.125691777297943
HARS	0.071175097081813	0.636422777662365
HARS2	-0.141593406591777	0.630329667053661
HAT1	-0.110700153928228	0.672717912930406
HAUS1	0.150791803877127	0.489322593817684
HAUS3	-0.0173397055825966	0.932390493487218
HAUS5	0.208496091450304	0.312795699892804
HAUS6	0.00570897159491324	0.987362170704775
HAX1	-0.590544294077503	0.00354726300074774
HBA1	0.274813410798963	0.657131610149884
HBB	0.400466367820137	0.545998250346069
HBD	0.578654894054299	0.351578709522304
HBG1	-0.776505262301207	0.20715848193004
HBM	0.566554091874927	0.301193342940653
HBS1L	0.126998579531516	0.523632301618777
HCCS	-0.352841822339979	0.399938765958046
HCFC1	0.26690326372935	0.009267917375472
hCG_1984214	0.0306921459291161	0.891325804905946
HCK	-0.183662328916373	0.50672102513897
HCLS1	0.0982129599151058	0.634822638981775
HDAC1	0.04328963127249	0.803817972589358
HDAC2	-0.050644076130876	0.76745324401006
HDAC3	-0.0119848637496531	0.954042912306967
HDAC4	0.127805148558686	0.621399229450433
HDAC6	0.0860132506139841	0.713886234860848
HDAC7	0.132691250884047	0.6336541709638
HDDC2	0.381687339859102	0.0672139473081838
HDDC3	0.482615277589296	0.0934067310044357
HDGF	0.453361334154298	0.0374370498798536
HDGFRP2	0.144017663958074	0.240487925042067
HDGFRP3	2.16333050129565	0.000108576204273115
HDHD2	0.326543470368414	0.12879660174168
HDHD3	0.322598854152581	0.119681918716873
HDLBP	0.0386510706670151	0.835970824020325
HEATR1	-0.466735288110719	0.0246755270011078
HEATR3	-0.359672552781436	0.238054819340951
HEATR5B	0.0654740245984051	0.698374458099334
HEBP1	0.626147106016472	0.0598287093148938
HEBP2	-0.134549840773698	0.51707997952499
HECA	0.488903187603515	0.0080003985186356
HECTD1	0.0409736292649896	0.868575580684696
HECTD3	0.0161563192301166	0.93897935223714
HELZ	0.139460922543716	0.601454685247078
HEMGN	0.724395969939554	0.195871411133107
HERC2	-0.053938251747816	0.831446895154319
HERC4	-0.115750147615941	0.520674538940024
HERC5	0.169949345677026	0.556309630153673
HEXA	-0.10043782120178	0.677563098674488
HEXB	0.0495916524865159	0.820937585986264
HEXIM1	-0.178360688250095	0.268524502685508
HGFAC	-0.224669298712062	0.683547562975617
HGH1	0.0840329402410021	0.706974675028625
HGS	-0.00450921700088358	0.976543424639423
HGSNAT	-0.634085076467585	0.0059382775001083
HIBADH	0.260698839458893	0.204277395980857
HIBCH	0.13097801366877	0.504485840205554
HINT1	0.474133281241151	0.0365072106788796
HINT2	0.0190427595167293	0.89713539669758
HINT3	-0.109802837471701	0.512998133243798
HIP1	0.195325485817012	0.505805431577244
HIP1R	-0.0112583826042005	0.984570888810993
HIRA	-0.31636285589985	0.0101076746016932
HIRIP3	0.0443200164387143	0.857453490859616
