#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
CDK5	CCNE2	1861440	1849155	9606.ENSP00000419782	9606.ENSP00000309181	0	0	0	0	0	0.311	0	0.596	0	0.710
PCNA	CDKN1B	1856984	1843169	9606.ENSP00000368438	9606.ENSP00000228872	0	0	0	0	0	0	0	0.707	0	0.707
SKP2	retinoic acid	1846369	-444795	9606.ENSP00000274255	-1.CID000444795	0	0	0	0	0	0	0.700	0	0	0.700
CCNH	retinoic acid	1844473	-444795	9606.ENSP00000256897	-1.CID000444795	0	0	0	0	0	0	0.700	0	0	0.700
CDK2	dexamethasone	1845906	-5743	9606.ENSP00000266970	-1.CID000005743	0	0	0	0	0	0	0.700	0	0	0.700
CDKN3	CCNB1	1851839	1844435	9606.ENSP00000335357	9606.ENSP00000256442	0	0	0	0	0.139	0.227	0	0.582	0	0.698
CDKN3	CCNA2	1851839	1846354	9606.ENSP00000335357	9606.ENSP00000274026	0	0	0	0	0.112	0.253	0	0.582	0	0.698
TOP2A	CCNA2	1860923	1846354	9606.ENSP00000411532	9606.ENSP00000274026	0	0	0	0	0.249	0	0	0.589	0	0.678
CCNA2	AURKA	1846354	1842628	9606.ENSP00000274026	9606.ENSP00000216911	0	0	0	0	0.214	0.106	0	0.571	0	0.672
CCNA1	alisertib	1844380	-24771867	9606.ENSP00000255465	-1.CID024771867	0	0	0	0	0	0	0	0.665	0	0.665
CDKN3	AURKA	1851839	1842628	9606.ENSP00000335357	9606.ENSP00000216911	0	0	0	0	0.090	0.305	0	0.508	0	0.662
TOP2A	HSP90AA1	1860923	1851814	9606.ENSP00000411532	9606.ENSP00000335153	0.068	0	0	0	0.071	0	0	0.626	0	0.648
CDK5R1	CDKN1A	1850055	1843736	9606.ENSP00000318486	9606.ENSP00000244741	0	0	0	0	0	0.571	0	0.196	0	0.640
CDC25A	AURKA	1848560	1842628	9606.ENSP00000303706	9606.ENSP00000216911	0	0	0	0	0.090	0	0	0.617	0	0.637
TOP2B	HSP90AA1	1859958	1851814	9606.ENSP00000396704	9606.ENSP00000335153	0.068	0	0	0	0.071	0	0	0.612	0	0.635
TOP2A	AURKA	1860923	1842628	9606.ENSP00000411532	9606.ENSP00000216911	0	0	0	0	0.279	0	0	0.512	0	0.633
cytarabine	bleomycin	-6252	-5360373	-1.CID000006252	-1.CID005360373	0	0	0	0	0	0	0	0.627	0	0.627
CDK5R1	CDKN1B	1850055	1843169	9606.ENSP00000318486	9606.ENSP00000228872	0	0	0	0	0	0.571	0	0.167	0	0.627
CCNB1	roscovitine	1844435	-160355	9606.ENSP00000256442	-1.CID000160355	0	0	0	0	0	0.530	0	0.218	0	0.621
AURKA	CDC6	1842628	1842453	9606.ENSP00000216911	9606.ENSP00000209728	0	0	0	0	0.183	0.298	0	0.391	0	0.620
CCNE2	CCNA2	1849155	1846354	9606.ENSP00000309181	9606.ENSP00000274026	0	0	0	0.679	0.288	0.303	0	0.828	0	0.618
TOP2B	RARA	1859958	1844268	9606.ENSP00000396704	9606.ENSP00000254066	0	0	0	0	0	0.574	0	0.126	0	0.611
TOP2A	TPX2	1860923	1848175	9606.ENSP00000411532	9606.ENSP00000300403	0	0	0	0	0.426	0	0	0.342	0	0.606
CCNE2	CCNA1	1849155	1844380	9606.ENSP00000309181	9606.ENSP00000255465	0	0	0	0.677	0.288	0.303	0	0.716	0	0.600
DCK	CCNA2	1847023	1846354	9606.ENSP00000286648	9606.ENSP00000274026	0	0	0	0	0.209	0	0	0.512	0	0.597
CDKN3	CCNA1	1851839	1844380	9606.ENSP00000335357	9606.ENSP00000255465	0	0	0	0	0.077	0.253	0	0.458	0	0.594
TOP2B	CDC6	1859958	1842453	9606.ENSP00000396704	9606.ENSP00000209728	0	0	0	0	0.179	0	0	0.520	0	0.589
CDKN1A	Nutlin-3	1843736	-16755649	9606.ENSP00000244741	-1.CID016755649	0	0	0	0	0	0	0.150	0.528	0	0.587
HSP90AA1	CDK5R1	1851814	1850055	9606.ENSP00000335153	9606.ENSP00000318486	0	0	0	0	0	0.570	0	0.071	0	0.583
TOP2B	CCNB1	1859958	1844435	9606.ENSP00000396704	9606.ENSP00000256442	0	0	0	0	0.288	0	0	0.439	0	0.583
CDC25A	RB1	1848560	1845924	9606.ENSP00000303706	9606.ENSP00000267163	0	0	0	0	0	0	0	0.582	0	0.582
everolimus	NVP-BKM120	-6442177	-16654980	-1.CID006442177	-1.CID016654980	0	0	0	0	0	0	0	0.580	0	0.580
CDC25A	SKP2	1848560	1846369	9606.ENSP00000303706	9606.ENSP00000274255	0	0	0	0	0.112	0	0	0.540	0	0.574
PCNA	HSP90AA1	1856984	1851814	9606.ENSP00000368438	9606.ENSP00000335153	0	0	0	0	0.090	0	0	0.548	0	0.571
RARG	mifepristone	1858196	-55245	9606.ENSP00000377947	-1.CID000055245	0	0	0	0	0	0.509	0.150	0	0	0.571
CCND1	CDC6	1843117	1842453	9606.ENSP00000227507	9606.ENSP00000209728	0	0	0	0	0.072	0	0	0.555	0	0.569
HSP90AA1	CCND1	1851814	1843117	9606.ENSP00000335153	9606.ENSP00000227507	0	0	0	0	0	0	0	0.567	0	0.567
PCNA	SKP2	1856984	1846369	9606.ENSP00000368438	9606.ENSP00000274255	0	0	0	0	0.158	0	0	0.500	0	0.561
DCK	CCNA1	1847023	1844380	9606.ENSP00000286648	9606.ENSP00000255465	0	0	0	0	0.209	0	0	0.465	0	0.558
etoposide	retinoic acid	-36462	-444795	-1.CID000036462	-1.CID000444795	0	0	0	0	0	0	0	0.556	0	0.556
TOP2A	CDK2	1860923	1845906	9606.ENSP00000411532	9606.ENSP00000266970	0	0	0	0	0.167	0	0	0.480	0	0.549
SKP2	CDC6	1846369	1842453	9606.ENSP00000274255	9606.ENSP00000209728	0	0	0	0	0.223	0	0	0.432	0	0.540
PCNA	AURKA	1856984	1842628	9606.ENSP00000368438	9606.ENSP00000216911	0	0	0	0	0.288	0	0	0.374	0	0.535
PCNA	CCNE2	1856984	1849155	9606.ENSP00000368438	9606.ENSP00000309181	0	0	0	0	0.115	0	0	0.493	0	0.533
RBL1	SKP2	1855962	1846369	9606.ENSP00000362768	9606.ENSP00000274255	0	0	0	0	0.073	0	0	0.506	0	0.522
CCND1	AURKA	1843117	1842628	9606.ENSP00000227507	9606.ENSP00000216911	0	0	0	0	0	0.081	0	0.497	0	0.518
HSP90AA1	SKP2	1851814	1846369	9606.ENSP00000335153	9606.ENSP00000274255	0	0	0	0	0	0.389	0	0.243	0	0.518
RBL1	CCNH	1855962	1844473	9606.ENSP00000362768	9606.ENSP00000256897	0	0	0	0	0	0	0	0.515	0	0.515
TOP2B	TPX2	1859958	1848175	9606.ENSP00000396704	9606.ENSP00000300403	0	0	0	0	0.426	0	0	0.184	0	0.511
RARB	mifepristone	1851458	-55245	9606.ENSP00000332296	-1.CID000055245	0	0	0	0	0	0.509	0	0	0	0.509
RARA	mifepristone	1844268	-55245	9606.ENSP00000254066	-1.CID000055245	0	0	0	0	0	0.509	0	0	0	0.509
idelalisib	NVP-BKM120	-11625818	-16654980	-1.CID011625818	-1.CID016654980	0	0	0	0	0	0	0	0.505	0	0.505
retinoic acid	decitabine	-444795	-451668	-1.CID000444795	-1.CID000451668	0	0	0	0	0	0	0	0.501	0	0.501
PCNA	CCNH	1856984	1844473	9606.ENSP00000368438	9606.ENSP00000256897	0	0	0	0	0.071	0	0	0.481	0	0.497
DCK	AURKA	1847023	1842628	9606.ENSP00000286648	9606.ENSP00000216911	0	0	0	0	0.181	0	0	0.411	0	0.497
CCNE2	CCNB1	1849155	1844435	9606.ENSP00000309181	9606.ENSP00000256442	0	0	0	0.672	0.258	0.147	0	0.735	0	0.496
PRIMA1	Nutlin-3	1858072	-16755649	9606.ENSP00000376848	-1.CID016755649	0	0	0	0	0	0	0	0.495	0	0.495
temsirolimus	NVP-BKM120	-6918289	-16654980	-1.CID006918289	-1.CID016654980	0	0	0	0	0	0	0	0.494	0	0.494
TOP2A	DCK	1860923	1847023	9606.ENSP00000411532	9606.ENSP00000286648	0	0	0	0	0.241	0	0	0.361	0	0.494
PCNA	DCK	1856984	1847023	9606.ENSP00000368438	9606.ENSP00000286648	0	0	0	0	0.247	0	0	0.355	0	0.493
TOP2B	DCK	1859958	1847023	9606.ENSP00000396704	9606.ENSP00000286648	0	0	0	0	0.241	0	0	0.356	0	0.490
TOP2B	CCNA2	1859958	1846354	9606.ENSP00000396704	9606.ENSP00000274026	0	0	0	0	0.184	0	0	0.388	0	0.479
CCND1	roscovitine	1843117	-160355	9606.ENSP00000227507	-1.CID000160355	0	0	0	0	0	0	0.150	0.403	0	0.479
cladribine	nelarabine	-20279	-3011155	-1.CID000020279	-1.CID003011155	0	0	0	0	0	0	0	0.477	0	0.477
TOP2A	CCNE2	1860923	1849155	9606.ENSP00000411532	9606.ENSP00000309181	0	0	0	0	0.141	0	0	0.417	0	0.477
TOP2B	AURKA	1859958	1842628	9606.ENSP00000396704	9606.ENSP00000216911	0	0	0	0	0.279	0	0	0.302	0	0.475
CDK5	AURKA	1861440	1842628	9606.ENSP00000419782	9606.ENSP00000216911	0	0	0.329	0.788	0.165	0.260	0	0.634	0	0.475
CCNA1	AURKA	1844380	1842628	9606.ENSP00000255465	9606.ENSP00000216911	0	0	0	0	0.157	0.106	0	0.359	0	0.475
CCNE1	AURKA	1845190	1842628	9606.ENSP00000262643	9606.ENSP00000216911	0	0	0	0	0.159	0	0	0.397	0	0.471
cladribine	etoposide	-20279	-36462	-1.CID000020279	-1.CID000036462	0	0	0	0	0	0	0	0.467	0	0.467
TOP2A	CCND1	1860923	1843117	9606.ENSP00000411532	9606.ENSP00000227507	0	0	0	0	0	0	0	0.457	0	0.457
idelalisib	navitoclax	-11625818	-24978538	-1.CID011625818	-1.CID024978538	0	0	0	0	0	0	0	0.456	0	0.456
TOP2B	CDK2	1859958	1845906	9606.ENSP00000396704	9606.ENSP00000266970	0	0	0	0	0.167	0	0	0.374	0	0.456
masitinib	regorafenib	-10074640	-11167602	-1.CID010074640	-1.CID011167602	0	0	0	0	0	0	0	0.455	0	0.455
DCK	CCNB1	1847023	1844435	9606.ENSP00000286648	9606.ENSP00000256442	0	0	0	0	0.120	0	0	0.402	0	0.452
CCND1	etoposide	1843117	-36462	9606.ENSP00000227507	-1.CID000036462	0	0	0	0	0	0	0.150	0.367	0	0.447
DCK	CCND1	1847023	1843117	9606.ENSP00000286648	9606.ENSP00000227507	0	0	0	0	0	0	0	0.444	0	0.444
TOP2A	CDKN3	1860923	1851839	9606.ENSP00000411532	9606.ENSP00000335357	0	0	0	0	0.114	0	0	0.397	0	0.443
HSP90AA1	CDKN1B	1851814	1843169	9606.ENSP00000335153	9606.ENSP00000228872	0	0	0	0	0	0	0	0.436	0	0.437
TOP2A	CCNE1	1860923	1845190	9606.ENSP00000411532	9606.ENSP00000262643	0	0	0	0	0.141	0	0	0.361	0	0.427
CCNE2	AURKA	1849155	1842628	9606.ENSP00000309181	9606.ENSP00000216911	0	0	0	0	0.097	0	0	0.388	0	0.424
CCND1	decitabine	1843117	-451668	9606.ENSP00000227507	-1.CID000451668	0	0	0	0	0	0	0.150	0.339	0	0.421
everolimus	alisertib	-6442177	-24771867	-1.CID006442177	-1.CID024771867	0	0	0	0	0	0	0	0.418	0	0.418
cytarabine	retinoic acid	-6252	-444795	-1.CID000006252	-1.CID000444795	0	0	0	0	0	0	0	0.416	0	0.416
DCK	decitabine	1847023	-451668	9606.ENSP00000286648	-1.CID000451668	0	0	0	0	0	0	0	0.413	0	0.413
cytarabine	nelarabine	-6252	-3011155	-1.CID000006252	-1.CID003011155	0	0	0	0	0	0	0	0.410	0	0.410
CCND1	temsirolimus	1843117	-6918289	9606.ENSP00000227507	-1.CID006918289	0	0	0	0	0	0	0.150	0.321	0	0.405
