#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
VEGFA	STAT1	1855611	1854113	9606.ENSP00000361125	9606.ENSP00000354394	0	0	0	0	0	0.106	0	0.480	0	0.515
KDR	TIMP1	1845437	1842705	9606.ENSP00000263923	9606.ENSP00000218388	0	0	0	0	0	0	0	0.508	0	0.508
MAPK8	STAT5A	1853988	1852428	9606.ENSP00000353483	9606.ENSP00000341208	0	0	0	0	0	0	0	0.507	0	0.507
MAPK8	STAT5B	1853988	1847405	9606.ENSP00000353483	9606.ENSP00000293328	0	0	0	0	0	0	0	0.507	0	0.507
MMP9	VEGFC	1855661	1846658	9606.ENSP00000361405	9606.ENSP00000280193	0	0	0	0	0	0	0	0.506	0	0.506
TP53	JUND	1846083	1844164	9606.ENSP00000269305	9606.ENSP00000252818	0	0	0	0	0	0	0	0.506	0	0.506
MAPK8	GSK1838705A	1853988	-25182616	9606.ENSP00000353483	-1.CID025182616	0	0	0	0	0	0.503	0	0	0	0.503
JAK1	TP53	1852670	1846083	9606.ENSP00000343204	9606.ENSP00000269305	0	0	0	0	0	0	0	0.501	0	0.501
ATF3	EP300	1852803	1845316	9606.ENSP00000344352	9606.ENSP00000263253	0	0	0	0	0	0	0	0.499	0	0.499
VEGFC	TP53	1846658	1846083	9606.ENSP00000280193	9606.ENSP00000269305	0	0	0	0	0	0	0	0.500	0	0.499
MMP9	ATF3	1855661	1852803	9606.ENSP00000361405	9606.ENSP00000344352	0	0	0	0	0.099	0	0	0.457	0	0.490
MAPK8	TIMP1	1853988	1842705	9606.ENSP00000353483	9606.ENSP00000218388	0	0	0	0	0	0	0	0.488	0	0.489
ATF3	STAT3	1852803	1845584	9606.ENSP00000344352	9606.ENSP00000264657	0	0	0	0	0	0	0	0.479	0	0.479
VEGFA	STAT5A	1855611	1852428	9606.ENSP00000361125	9606.ENSP00000341208	0	0	0	0	0	0.091	0	0.450	0	0.478
ALK	FOS	1857789	1848822	9606.ENSP00000373700	9606.ENSP00000306245	0	0	0	0	0	0.236	0	0.338	0	0.473
TP53	ATF2	1846083	1845482	9606.ENSP00000269305	9606.ENSP00000264110	0	0	0	0	0	0	0	0.472	0	0.472
TP53	MAP2K4	1846083	1845147	9606.ENSP00000269305	9606.ENSP00000262445	0	0	0	0	0	0	0	0.472	0	0.472
ALK	STAT5A	1857789	1852428	9606.ENSP00000373700	9606.ENSP00000341208	0	0	0	0	0	0	0	0.472	0	0.472
STAT5A	KDR	1852428	1845437	9606.ENSP00000341208	9606.ENSP00000263923	0	0	0	0	0	0.111	0	0.430	0	0.471
VEGFA	SMAD3	1855611	1851536	9606.ENSP00000361125	9606.ENSP00000332973	0	0	0	0	0	0	0	0.471	0	0.471
MAPK8	KDR	1853988	1845437	9606.ENSP00000353483	9606.ENSP00000263923	0	0	0	0	0	0.107	0	0.429	0	0.468
ALK	STAT5B	1857789	1847405	9606.ENSP00000373700	9606.ENSP00000293328	0	0	0	0	0	0	0	0.460	0	0.459
MAPK9	STAT1	1859420	1854113	9606.ENSP00000389338	9606.ENSP00000354394	0	0	0	0	0	0	0	0.458	0	0.458
MMP9	FOSL2	1855661	1845606	9606.ENSP00000361405	9606.ENSP00000264716	0	0	0	0	0	0	0	0.458	0	0.458
JAK1	EP300	1852670	1845316	9606.ENSP00000343204	9606.ENSP00000263253	0	0	0	0	0	0.101	0	0.422	0	0.458
STAT5A	JUND	1852428	1844164	9606.ENSP00000341208	9606.ENSP00000252818	0	0	0	0	0	0.183	0	0.358	0	0.453
ATF2	MAP2K4	1845482	1845147	9606.ENSP00000264110	9606.ENSP00000262445	0	0	0	0	0	0	0	0.453	0	0.453
MAP2K7	FOS	1858552	1848822	9606.ENSP00000381066	9606.ENSP00000306245	0	0	0	0	0	0	0	0.451	0	0.451
VEGFA	STAT5B	1855611	1847405	9606.ENSP00000361125	9606.ENSP00000293328	0	0	0	0	0	0.091	0	0.417	0	0.447
STAT5B	KDR	1847405	1845437	9606.ENSP00000293328	9606.ENSP00000263923	0	0	0	0	0	0.111	0	0.401	0	0.445
STAT5B	JUND	1847405	1844164	9606.ENSP00000293328	9606.ENSP00000252818	0	0	0	0	0	0.183	0	0.338	0	0.436
FOSL1	STAT3	1849266	1845584	9606.ENSP00000310170	9606.ENSP00000264657	0	0	0	0	0	0	0	0.429	0	0.429
SMAD3	STAT6	1851536	1848146	9606.ENSP00000332973	9606.ENSP00000300134	0	0	0	0	0.083	0	0	0.400	0	0.426
MMP9	EP300	1855661	1845316	9606.ENSP00000361405	9606.ENSP00000263253	0	0	0	0	0	0	0	0.418	0	0.418
STAT1	ATF2	1854113	1845482	9606.ENSP00000354394	9606.ENSP00000264110	0	0	0	0	0	0	0	0.418	0	0.418
STAT6	JUND	1848146	1844164	9606.ENSP00000300134	9606.ENSP00000252818	0	0	0	0	0	0.183	0	0.314	0	0.416
STAT1	TIMP1	1854113	1842705	9606.ENSP00000354394	9606.ENSP00000218388	0	0	0	0	0	0	0	0.416	0	0.416
MAP2K4	JUND	1845147	1844164	9606.ENSP00000262445	9606.ENSP00000252818	0	0	0	0	0	0	0	0.415	0	0.415
ALK	VEGFA	1857789	1855611	9606.ENSP00000373700	9606.ENSP00000361125	0	0	0	0	0	0	0	0.415	0	0.414
ALK	JUND	1857789	1844164	9606.ENSP00000373700	9606.ENSP00000252818	0	0	0	0	0	0.363	0	0.116	0	0.413
MMP9	ATF2	1855661	1845482	9606.ENSP00000361405	9606.ENSP00000264110	0	0	0	0	0	0	0	0.405	0	0.406
MAPK9	STAT5A	1859420	1852428	9606.ENSP00000389338	9606.ENSP00000341208	0	0	0	0	0	0	0	0.401	0	0.401
MAPK9	STAT5B	1859420	1847405	9606.ENSP00000389338	9606.ENSP00000293328	0	0	0	0	0	0	0	0.400	0	0.400
